0,0.0,0.0,-0.20416666666666666,-0.0375,-0.3958333333333333,-0.1625,-0.55,-0.2708333333333333,-0.6791666666666667,-0.3333333333333333,-0.32083333333333336,-0.4625,-0.44166666666666665,-0.6291666666666667,-0.5166666666666667,-0.7333333333333333,-0.5708333333333333,-0.8291666666666667,-0.19583333333333333,-0.525,-0.2708333333333333,-0.7416666666666667,-0.31666666666666665,-0.8833333333333333,-0.35833333333333334,-1.0,-0.06666666666666667,-0.525,-0.09583333333333334,-0.7291666666666666,-0.11666666666666667,-0.8666666666666667,-0.14166666666666666,-0.9875,0.0625,-0.4875,0.0875,-0.65,0.1,-0.7583333333333333,0.10416666666666667,-0.8625
0,0.0,0.0,-0.20416666666666666,-0.0375,-0.4,-0.1625,-0.55,-0.275,-0.675,-0.3333333333333333,-0.31666666666666665,-0.4625,-0.4375,-0.6333333333333333,-0.5125,-0.7333333333333333,-0.575,-0.8291666666666667,-0.19583333333333333,-0.525,-0.26666666666666666,-0.7416666666666667,-0.31666666666666665,-0.8833333333333333,-0.35833333333333334,-1.0,-0.06666666666666667,-0.525,-0.0875,-0.7291666666666666,-0.10833333333333334,-0.8666666666666667,-0.13333333333333333,-0.9833333333333333,0.0625,-0.4875,0.09166666666666666,-0.6458333333333334,0.10416666666666667,-0.7541666666666667,0.1125,-0.8541666666666666
0,0.0,0.0,-0.2033195020746888,-0.04149377593360996,-0.3941908713692946,-0.16182572614107885,-0.5477178423236515,-0.27800829875518673,-0.6721991701244814,-0.34024896265560167,-0.3112033195020747,-0.46473029045643155,-0.43568464730290457,-0.6348547717842323,-0.5103734439834025,-0.7344398340248963,-0.5684647302904564,-0.8298755186721992,-0.1908713692946058,-0.5228215767634855,-0.26556016597510373,-0.7385892116182573,-0.3153526970954357,-0.8796680497925311,-0.35684647302904565,-1.0,-0.06224066390041494,-0.5269709543568465,-0.08713692946058091,-0.7302904564315352,-0.1078838174273859,-0.8630705394190872,-0.13278008298755187,-0.983402489626556,0.06639004149377593,-0.4854771784232365,0.0954356846473029,-0.6431535269709544,0.1078838174273859,-0.7510373443983402,0.11203319502074689,-0.8547717842323651
0,0.0,0.0,-0.2024793388429752,-0.04132231404958678,-0.3925619834710744,-0.1652892561983471,-0.5454545454545454,-0.2768595041322314,-0.6694214876033058,-0.33884297520661155,-0.3140495867768595,-0.4669421487603306,-0.4380165289256198,-0.6363636363636364,-0.512396694214876,-0.7355371900826446,-0.5702479338842975,-0.8347107438016529,-0.19421487603305784,-0.5289256198347108,-0.26859504132231404,-0.743801652892562,-0.3140495867768595,-0.8842975206611571,-0.35537190082644626,-1.0,-0.06611570247933884,-0.5289256198347108,-0.09090909090909091,-0.731404958677686,-0.1115702479338843,-0.8636363636363636,-0.13636363636363635,-0.9834710743801653,0.06198347107438017,-0.48760330578512395,0.09090909090909091,-0.6487603305785123,0.10330578512396695,-0.7520661157024794,0.10743801652892562,-0.8553719008264463
0,0.0,0.0,-0.2033195020746888,-0.03734439834024896,-0.3983402489626556,-0.16182572614107885,-0.5477178423236515,-0.27385892116182575,-0.6763485477178424,-0.3360995850622407,-0.3153526970954357,-0.46473029045643155,-0.43983402489626555,-0.6307053941908713,-0.5145228215767634,-0.7344398340248963,-0.5726141078838174,-0.8298755186721992,-0.1950207468879668,-0.5228215767634855,-0.2697095435684647,-0.7385892116182573,-0.31950207468879666,-0.8796680497925311,-0.35684647302904565,-1.0,-0.06639004149377593,-0.5269709543568465,-0.0912863070539419,-0.7302904564315352,-0.11203319502074689,-0.8672199170124482,-0.13692946058091288,-0.983402489626556,0.06224066390041494,-0.4896265560165975,0.0912863070539419,-0.6473029045643154,0.1037344398340249,-0.7551867219917012,0.1078838174273859,-0.8589211618257261
0,0.0,0.0,-0.19834710743801653,-0.04132231404958678,-0.3925619834710744,-0.1652892561983471,-0.5413223140495868,-0.2768595041322314,-0.6652892561983471,-0.33884297520661155,-0.30991735537190085,-0.4669421487603306,-0.43388429752066116,-0.6363636363636364,-0.5082644628099173,-0.7355371900826446,-0.5661157024793388,-0.8347107438016529,-0.19008264462809918,-0.5247933884297521,-0.2644628099173554,-0.743801652892562,-0.3140495867768595,-0.8842975206611571,-0.35537190082644626,-1.0,-0.06198347107438017,-0.5289256198347108,-0.08677685950413223,-0.731404958677686,-0.10743801652892562,-0.8677685950413223,-0.1322314049586777,-0.987603305785124,0.06611570247933884,-0.49173553719008267,0.09504132231404959,-0.6487603305785123,0.10743801652892562,-0.756198347107438,0.1115702479338843,-0.859504132231405
0,0.0,0.0,-0.1991701244813278,-0.03734439834024896,-0.3941908713692946,-0.16182572614107885,-0.5435684647302904,-0.27800829875518673,-0.6721991701244814,-0.3360995850622407,-0.3112033195020747,-0.46473029045643155,-0.43568464730290457,-0.6307053941908713,-0.5103734439834025,-0.7344398340248963,-0.5684647302904564,-0.8340248962655602,-0.1908713692946058,-0.5228215767634855,-0.26556016597510373,-0.7427385892116183,-0.3112033195020747,-0.8838174273858921,-0.35269709543568467,-1.0,-0.06224066390041494,-0.5269709543568465,-0.08713692946058091,-0.7302904564315352,-0.1078838174273859,-0.8630705394190872,-0.13278008298755187,-0.9875518672199171,0.06639004149377593,-0.4854771784232365,0.0954356846473029,-0.6473029045643154,0.1078838174273859,-0.7551867219917012,0.11203319502074689,-0.8589211618257261
0,0.0,0.0,-0.1991701244813278,-0.03734439834024896,-0.3941908713692946,-0.16597510373443983,-0.5435684647302904,-0.27800829875518673,-0.6680497925311203,-0.3360995850622407,-0.3112033195020747,-0.46473029045643155,-0.43568464730290457,-0.6307053941908713,-0.5103734439834025,-0.7344398340248963,-0.5684647302904564,-0.8340248962655602,-0.1908713692946058,-0.5269709543568465,-0.26556016597510373,-0.7427385892116183,-0.3112033195020747,-0.8838174273858921,-0.35269709543568467,-1.0,-0.06224066390041494,-0.5269709543568465,-0.08713692946058091,-0.7302904564315352,-0.1078838174273859,-0.8672199170124482,-0.13692946058091288,-0.983402489626556,0.06639004149377593,-0.4896265560165975,0.0954356846473029,-0.6473029045643154,0.1078838174273859,-0.7551867219917012,0.11203319502074689,-0.8589211618257261
0,0.0,0.0,-0.1991701244813278,-0.03734439834024896,-0.3900414937759336,-0.16182572614107885,-0.5435684647302904,-0.27385892116182575,-0.6680497925311203,-0.3360995850622407,-0.3112033195020747,-0.46473029045643155,-0.43568464730290457,-0.6307053941908713,-0.5103734439834025,-0.7344398340248963,-0.5684647302904564,-0.8340248962655602,-0.1908713692946058,-0.5269709543568465,-0.26556016597510373,-0.7427385892116183,-0.3112033195020747,-0.8838174273858921,-0.35269709543568467,-1.0,-0.06224066390041494,-0.5269709543568465,-0.08713692946058091,-0.7302904564315352,-0.1078838174273859,-0.8672199170124482,-0.13278008298755187,-0.9875518672199171,0.06639004149377593,-0.4896265560165975,0.0954356846473029,-0.6473029045643154,0.1078838174273859,-0.7551867219917012,0.11203319502074689,-0.8589211618257261
0,0.0,0.0,-0.2,-0.0375,-0.3958333333333333,-0.1625,-0.55,-0.275,-0.675,-0.3333333333333333,-0.31666666666666665,-0.4666666666666667,-0.4375,-0.6333333333333333,-0.5125,-0.7333333333333333,-0.575,-0.8333333333333334,-0.19166666666666668,-0.525,-0.26666666666666666,-0.7416666666666667,-0.3125,-0.8833333333333333,-0.3541666666666667,-1.0,-0.0625,-0.5291666666666667,-0.09166666666666666,-0.7333333333333333,-0.1125,-0.8666666666666667,-0.1375,-0.9875,0.06666666666666667,-0.4875,0.09166666666666666,-0.65,0.10416666666666667,-0.7541666666666667,0.1125,-0.8625
